"bron","text"
"BurgelijkWetboek07","met de duur van het verlengde tijdvak dat het Uitvoeringsinstituut werknemersverzekeringen op grond van artikel 24, eerste lid, van de Wet werk en inkomen naar arbeidsvermogen heeft vastgesteld en met de duur van het tijdvak, bedoeld in artikel 25, negende lid, eerste zin, van die wet;"
"BurgelijkWetboek07","met de duur van de verlenging van de wachttijd, bedoeld in artikel 19, eerste lid, van de Wet op de arbeidsongeschiktheidsverzekering, indien die wachttijd op grond van het zevende lid van dat artikel wordt verlengd; en"
"BurgelijkWetboek07","met de duur van het tijdvak dat het Uitvoeringsinstituut werknemersverzekeringen op grond van artikel 71a, negende lid, van de Wet op de arbeidsongeschiktheidsverzekering heeft vastgesteld."
"BurgelijkWetboek07","Indien de werknemer passende arbeid als bedoeld in artikel 658a lid 4 verricht, blijft de arbeidsovereenkomst onverkort in stand."
"BurgelijkWetboek07","Voor de toepassing van lid 2, aanhef en onderdeel a, wordt onder het verrichten van diensten ten behoeve van een huishouden mede verstaan het verlenen van zorg aan de leden van dat huishouden."
"BurgelijkWetboek07","De artikelen VIIIa en IX van Stb. 2015/376 bevatten overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","De rechter wijst een vordering tot betaling van loon als bedoeld in artikel 629 af, indien bij de eis niet een verklaring is gevoegd van een deskundige, benoemd door het Uitvoeringsinstituut werknemersverzekeringen, genoemd in hoofdstuk 5 van de Wet structuur uitvoeringsorganisatie werk en inkomen, omtrent de verhindering van de werknemer om de bedongen of andere passende arbeid te verrichten respectievelijk diens nakoming van de verplichtingen, bedoeld in artikel 660a."
"BurgelijkWetboek07","Lid 1 geldt niet indien de verhindering respectievelijk de nakoming niet wordt betwist of het overleggen van de verklaring in redelijkheid niet van de werknemer kan worden gevergd."
"BurgelijkWetboek07","De deskundige, die zijn benoeming heeft aanvaard, is verplicht zijn onderzoek onpartijdig en naar beste weten te volbrengen."
"BurgelijkWetboek07","De deskundige die de hoedanigheid van arts bezit, kan de voor zijn onderzoek van belang zijnde inlichtingen over de werknemer inwinnen bij de behandelend arts of de behandelend artsen. Zij verstrekken de gevraagde inlichtingen voor zover daardoor de persoonlijke levenssfeer van de werknemer niet onevenredig wordt geschaad."
"BurgelijkWetboek07","De rechter kan op verzoek van een der partijen of ambtshalve bevelen dat de deskundige zijn verklaring nader schriftelijk of mondeling toelicht of aanvult."
"BurgelijkWetboek07","De werknemer wordt ter zake van een vordering als bedoeld in het eerste lid slechts in de kosten van de werkgever als bedoeld in artikel 237 van het Wetboek van Burgerlijke Rechtsvordering veroordeeld in geval van kennelijk onredelijk gebruik van procesrecht."
"BurgelijkWetboek07","Bij collectieve arbeidsovereenkomst of bij regeling door of namens een daartoe bevoegd bestuursorgaan kan worden bepaald dat de in het eerste lid bedoelde deskundige door een ander dan het Uitvoeringsinstituut werknemersverzekeringen, genoemd in hoofdstuk 5 van de Wet structuur uitvoeringsorganisatie werk en inkomen wordt aangewezen."
"BurgelijkWetboek07","De datum van inwerkingtreding is vastgesteld onder toepassing van artikel 16 van de Tijdelijke referendumwet."
"BurgelijkWetboek07","De werkgever die tijdelijk is verhinderd het loon, voor zover dit in een andere vorm dan in geld is vastgesteld, te voldoen zonder dat deze verhindering het gevolg is van een eigen toedoen van de werknemer, is aan deze een vergoeding schuldig, waarvan het bedrag bij overeenkomst wordt vastgesteld of, bij gebreke van een overeenkomst, door de rechter wordt bepaald volgens het gebruik of de billijkheid."
"BurgelijkWetboek07","Van dit artikel kan niet ten nadele van de werknemer worden afgeweken."
"BurgelijkWetboek07","Een beding waarbij de werkgever het recht krijgt enig bedrag van het loon op de betaaldag in te houden, is nietig, onverminderd de bevoegdheid van de werknemer om de werkgever een schriftelijke volmacht te verlenen om uit het uit te betalen loon betalingen in zijn naam te verrichten. De bevoegdheid van de werknemer, bedoeld in de eerste zin, geldt niet voor het deel van het loon tot het bedrag, bedoeld in artikel 7 van de Wet minimumloon en minimumvakantiebijslag, met uitzondering van betalingsverplichtingen als bedoeld in artikel 13, tweede lid, van de Wet minimumloon en minimumvakantiebijslag. Deze volmacht is te allen tijde herroepelijk."
"BurgelijkWetboek07","Bedingen waarbij de werknemer zich jegens de werkgever verbindt het ontvangen loon of zijn overige inkomsten of een gedeelte daarvan op bepaalde wijze te besteden, en bedingen waarbij de werknemer zich verbindt zijn benodigdheden op een bepaalde plaats of bij een bepaalde persoon aan te schaffen, zijn nietig."
"BurgelijkWetboek07","De leden 1 en 2 zijn niet van toepassing op het beding waarbij de werknemer zich verbindt:"
"BurgelijkWetboek07","deel te nemen in een pensioenfonds als bedoeld in artikel 1 van de Pensioenwet en ten aanzien waarvan aan de voorschriften van die wet wordt voldaan;"
"BurgelijkWetboek07","bij te dragen tot de premiebetaling aan een verzekeraar, een premiepensioeninstelling of een pensioeninstelling uit een andere lidstaat als bedoeld in artikel 1 van de Pensioenwet, overeenkomstig de voorschriften dienaangaande door de Pensioenwet gesteld;"
"BurgelijkWetboek07","deel te nemen in enig ander fonds dan in onderdeel a bedoeld, mits dat fonds voldoet aan de voorwaarden, bij algemene maatregel van bestuur gesteld;"
"BurgelijkWetboek07","deel te nemen aan een regeling tot sparen te zijnen behoeve, anders dan in de onderdelen a tot en met c bedoeld, mits die regeling voldoet aan de voorwaarden, bij algemene maatregel van bestuur gesteld."
"BurgelijkWetboek07","Onder enig ander fonds als bedoeld in onderdeel c, wordt niet verstaan een fonds dat tot doel heeft aan de werkgever of aan de werknemer een uitkering te doen die verband houdt met het recht van de werknemer op doorbetaling van loon tijdens ziekte, zwangerschap of bevalling als bedoeld in artikel 629 lid 1, of met de betaling van een uitkering als bedoeld in artikel 84 van de Wet werk en inkomen naar arbeidsvermogen dan wel als bedoeld in artikel 75a van de Wet op de arbeidsongeschiktheidsverzekering."
"BurgelijkWetboek07","Voor de nakoming van een beding als bedoeld in lid 3 mag de werkgever de daartoe nodige bedragen op het loon van de werknemer inhouden; hij is alsdan verplicht deze bedragen overeenkomstig het beding ten behoeve van de werknemer te voldoen."
"BurgelijkWetboek07","Op de deelneming door een minderjarige aan een regeling als bedoeld in lid 3 is artikel 612 van overeenkomstige toepassing."
"BurgelijkWetboek07","Indien de werknemer ingevolge een nietig beding als bedoeld in lid 2 een overeenkomst met de werkgever of een derde heeft aangegaan, heeft hij het recht hetgeen hij uit dien hoofde heeft voldaan van de werkgever te vorderen. Indien hij de overeenkomst met de werkgever heeft aangegaan, heeft hij bovendien de bevoegdheid de overeenkomst te vernietigen."
"BurgelijkWetboek07","De rechter kan bij toewijzing van een vordering van de werknemer op grond van lid 6 de verplichting tot betaling van de werkgever beperken tot zodanig bedrag als hem met het oog op de omstandigheden billijk voorkomt, maar uiterlijk tot de som waarop hij de door de werknemer geleden schade vaststelt."
"BurgelijkWetboek07","Een rechtsvordering van de werknemer op grond van dit artikel verjaart door verloop van zes maanden na de dag van het ontstaan van het vorderingsrecht."
"BurgelijkWetboek07","Behalve bij het einde van de arbeidsovereenkomst is verrekening door de werkgever van zijn schuld ter zake van het uit te betalen loon slechts toegelaten met de volgende vorderingen op de werknemer:"
"BurgelijkWetboek07","de door de werknemer aan de werkgever verschuldigde schadevergoeding;"
"BurgelijkWetboek07","de boetes, door de werknemer volgens artikel 650 aan de werkgever verschuldigd, mits door deze een schriftelijk bewijs wordt afgegeven, die het bedrag vermeldt van iedere boete alsmede de tijd waarop en de reden waarom zij is opgelegd, met opgave van de overtreden bepaling van een schriftelijk aangegane overeenkomst;"
"BurgelijkWetboek07","de voorschotten op het loon, door de werkgever in geld aan de werknemer verstrekt, mits daarvan schriftelijk blijkt;"
"BurgelijkWetboek07","het bedrag van hetgeen op het loon te veel is betaald;"
"BurgelijkWetboek07","de huurprijs van een woning of een andere ruimte, een stuk grond of van werktuigen, machines en gereedschappen, door de werknemer in eigen bedrijf gebruikt, en die bij schriftelijke overeenkomst door de werkgever aan de werknemer zijn verhuurd."
"BurgelijkWetboek07","Verrekening heeft geen plaats op het deel van het loon tot het bedrag, bedoeld in artikel 7 van de Wet minimumloon en minimumvakantiebijslag, tenzij vooraf schriftelijk met de werknemer is overeengekomen dat verrekening met een vordering als bedoeld in lid 1, onderdeel c, plaatsvindt. Indien het bedrag, bedoeld in de vorige zin, lager is dan het deel van het loon waarop beslag onder de werkgever niet geldig kan zijn, vindt slechts verrekening plaats op het deel van het loon waarop beslag op het loon wel geldig zou zijn. Ter zake van hetgeen de werkgever krachtens lid 1, onderdeel b, zou kunnen vorderen, mag door hem bij elke voldoening van het loon niet meer worden verrekend dan een tiende gedeelte van het in geld vastgestelde loon dat alsdan zou moeten worden voldaan, met dien verstande dat geen verrekening plaats heeft op het deel van het loon tot het bedrag bedoeld in de vorige zinnen."
"BurgelijkWetboek07","Hetgeen de werkgever uit hoofde van een op het loon gelegd beslag inhoudt, komt in mindering op het voor verrekening toegelaten maximum."
"BurgelijkWetboek07","Een beding waardoor de werkgever een ruimere bevoegdheid tot verrekening zou krijgen, is vernietigbaar, met dien verstande dat de werknemer bevoegd is tot vernietiging ter zake van elke afzonderlijke verrekeningsverklaring van de werkgever die van de geldigheid van het beding uitgaat."
"BurgelijkWetboek07","Overdracht, verpanding of elke andere handeling waardoor de werknemer enig recht op zijn loon aan derden toekent, is slechts in zover geldig als een beslag op zijn loon geldig zou zijn."
"BurgelijkWetboek07","Een volmacht tot de vordering van loon wordt schriftelijk verleend. Deze volmacht is te allen tijde herroepelijk."
"BurgelijkWetboek07","Van dit artikel kan niet worden afgeweken."
"BurgelijkWetboek07","De werknemer verwerft over ieder jaar waarin hij gedurende de volledige overeengekomen arbeidsduur recht op loon heeft gehad, aanspraak op vakantie van ten minste vier maal de overeengekomen arbeidsduur per week of, als de overeengekomen arbeidsduur in uren per jaar is uitgedrukt, van ten minste een overeenkomstige tijd."
"BurgelijkWetboek07","De werknemer die over een deel van een jaar recht op loon heeft gehad, verwerft over dat deel aanspraak op vakantie die een evenredig gedeelte bedraagt van datgene waarop hij recht zou hebben gehad als hij gedurende het gehele jaar recht had op loon over de volledige overeengekomen arbeidsduur."
"BurgelijkWetboek07","Bij collectieve arbeidsovereenkomst of bij regeling door of namens een daartoe bevoegd bestuursorgaan kan ten aanzien van werknemers wier arbeidsovereenkomst eindigt nadat deze ten minste een maand heeft geduurd, van lid 2 worden afgeweken in dier voege dat de aanspraak op vakantie wordt berekend over tijdvakken van een maand."
"BurgelijkWetboek07","In afwijking van artikel 634 verwerft de werknemer aanspraak op vakantie over het tijdvak, gedurende hetwelk hij geen recht heeft op in geld vastgesteld loon, omdat:"
"BurgelijkWetboek07","hij, anders dan voor oefening en opleiding, als dienstplichtige is opgeroepen ter vervulling van zijn militaire dienst of vervangende dienst;"
"BurgelijkWetboek07","hij vakantie als bedoeld in artikel 641 lid 3 geniet;"
"BurgelijkWetboek07","hij, met toestemming van de werkgever, deelneemt aan een bijeenkomst die wordt georganiseerd door een vakvereniging waarvan hij lid is;"
"BurgelijkWetboek07","hij, anders dan ten gevolge van de omstandigheden, bedoeld in de leden 2 en 3, tegen zijn wil niet in staat is om de overeengekomen arbeid te verrichten;"
"BurgelijkWetboek07","hij verlof als bedoeld in artikel 643 geniet;"
"BurgelijkWetboek07","hij verlof als bedoeld in hoofdstuk 5, afdeling 2, van de Wet arbeid en zorg geniet;"
"BurgelijkWetboek07","hij een uitkering op grond van de artikelen 4:2b of 6:3 van de Wet arbeid en zorg geniet."
"BurgelijkWetboek07","In afwijking van artikel 634 verwerft de vrouwelijke werknemer die wegens zwangerschap of bevalling niet gedurende een geheel jaar aanspraak op loon verwerft, over de volledige overeengekomen arbeidsduur aanspraak op vakantie over het tijdvak dat zij recht heeft op een uitkering als bedoeld in hoofdstuk 3, afdeling 2, van de Wet arbeid en zorg."
"BurgelijkWetboek07","In afwijking van artikel 634 verwerft de werknemer die wegens adoptieverlof of verlof voor het opnemen van een pleegkind niet gedurende een geheel jaar aanspraak op loon verwerft, over de volledige overeengekomen arbeidsduur aanspraak op vakantie over het tijdvak dat hij recht heeft op een uitkering als bedoeld in hoofdstuk 3, afdeling 2, van de Wet arbeid en zorg."
"BurgelijkWetboek07","De jeugdige werknemer verwerft aanspraak op vakantie over de tijd die hij besteedt aan het volgen van het onderricht waartoe hij krachtens de wet door de werkgever in de gelegenheid moet worden gesteld."
"BurgelijkWetboek07","Indien een aanspraak op vakantie is verworven die het in artikel 634 bedoelde minimum te boven gaat, kan voorzover die aanspraak dat minimum te boven gaat, bij schriftelijke overeenkomst van de leden 1 tot en met 4 worden afgeweken ten nadele van de werknemer."
"BurgelijkWetboek07","Dagen of gedeelten van dagen waarop de werknemer de overeengekomen arbeid niet verricht wegens een van de redenen, bedoeld in artikel 635 leden 1 en 4 kunnen slechts indien in een voorkomend geval de werknemer ermee instemt worden aangemerkt als vakantie, met dien verstande dat de werknemer ten minste recht houdt op het in artikel 634 bedoelde minimum."
